timestamp,location,weather_condition,voltage_phase_a,voltage_phase_b,voltage_phase_c,current_phase_a,current_phase_b,current_phase_c,frequency_hz,power_factor,temperature_celsius,humidity_percent,wind_speed_kmh,ground_resistance_ohm,line_impedance_ohm,harmonic_distortion_percent,load_percentage,fault_type,fault_severity,maintenance_required
2022-10-05 04:42:00,Section_9,Clear,11390.27,11400.43,10860.11,99.045,99.057,93.589,50.049,0.93,30.1,28.3,37.8,473.97,4.822,2.34,98.6,No Fault,None,0
2022-10-05 04:46:00,Section_14,Clear,10849.72,11128.39,11371.49,96.603,108.502,91.022,49.931,0.897,2.8,65.3,71.9,286.91,4.993,2.17,28.3,No Fault,None,0
2022-10-05 04:52:00,Section_16,Clear,11262.19,10708.52,10899.82,95.628,98.702,98.398,50.129,0.933,16.4,62.7,48.1,257.24,3.433,1.13,36.0,No Fault,None,0
2022-10-05 04:54:00,Section_4,Rain,10705.73,11339.92,11124.52,107.095,100.03,99.796,50.02,0.969,34.6,67.9,65.2,447.93,2.702,2.68,103.0,No Fault,None,0
2022-10-05 05:14:00,Section_5,Clear,13635.73,1116.04,1036.78,74.668,698.868,771.28,49.661,0.456,-4.6,74.8,16.0,4.03,3.337,17.85,24.4,Double Line to Ground (LLG),High,1
2022-10-05 05:30:00,Section_9,Rain,10940.84,11140.85,11056.84,96.654,102.053,99.238,50.053,0.974,6.3,75.3,40.8,279.93,2.656,1.87,93.7,No Fault,None,0
2022-10-05 05:40:00,Section_15,Rain,1178.4,13041.29,12258.73,758.241,100.77,95.254,49.634,0.489,39.1,77.6,16.3,9.76,1.039,17.16,21.2,Single Line to Ground (LG),Low,1
2022-10-05 05:46:00,Section_2,Clear,10904.29,11304.19,10973.77,90.391,99.56,92.627,49.841,0.858,17.1,63.8,79.2,434.11,1.498,1.56,54.8,No Fault,None,0
2022-10-05 06:36:00,Section_11,Wind,14520.91,14503.85,13089.87,1.832,3.797,1.651,50.34,0.12,24.5,53.0,51.6,1560.61,0.441,23.7,36.4,Open Circuit,Low,1
2022-10-05 06:37:00,Section_18,Fog,11068.48,10880.98,10910.95,103.473,105.822,100.906,50.02,0.921,17.0,71.9,65.3,198.77,1.61,2.33,70.4,No Fault,None,0
2022-10-05 07:15:00,Section_2,Wind,13554.45,1098.9,998.5,84.087,732.01,721.594,49.451,0.281,16.0,36.6,49.5,2.19,3.533,17.11,73.1,Double Line to Ground (LLG),High,1
2022-10-05 07:19:00,Section_4,Clear,11091.74,10619.52,11121.32,104.822,93.284,104.183,49.977,0.904,14.7,48.7,41.8,355.03,1.913,2.23,56.8,No Fault,None,0
2022-10-05 07:22:00,Section_4,Rain,10990.77,10984.8,10912.75,97.575,96.848,97.222,49.995,0.93,-4.9,74.4,66.2,155.08,0.86,2.16,25.7,No Fault,None,0
2022-10-05 08:11:00,Section_8,Storm,11045.81,10941.28,11132.59,88.94,90.988,93.616,50.139,0.95,23.4,31.0,72.8,288.79,1.239,1.39,88.9,No Fault,None,0
2022-10-05 08:17:00,Section_15,Clear,10831.63,10536.95,11163.6,98.473,105.223,107.037,49.989,0.867,34.9,57.5,64.8,345.25,3.694,0.72,96.9,No Fault,None,0
2022-10-05 08:25:00,Section_1,Rain,10913.96,10841.61,10925.89,97.837,103.581,108.243,50.068,0.933,-4.9,45.9,26.4,375.68,2.224,2.61,107.3,No Fault,None,0
2022-10-05 08:32:00,Section_15,Clear,10716.92,11177.8,11096.28,100.567,110.584,103.767,49.956,0.919,11.3,51.6,75.3,290.04,1.58,0.74,46.9,No Fault,None,0
2022-10-05 08:32:00,Section_10,Clear,538.93,570.15,552.69,972.924,1039.475,1023.2,49.076,0.214,44.0,61.3,59.4,1.95,2.916,38.73,48.6,Three Phase Fault (LLL),Critical,1
2022-10-05 08:40:00,Section_12,Clear,11213.34,11011.8,11170.3,104.827,96.079,100.026,50.011,0.853,39.3,67.1,56.1,366.72,3.273,2.4,98.4,No Fault,None,0
2022-10-05 08:47:00,Section_19,Clear,11168.74,10940.69,10870.44,98.481,102.781,101.477,50.11,0.918,44.7,80.1,45.6,390.54,2.616,2.81,92.1,No Fault,None,0
2022-10-05 09:00:00,Section_14,Wind,10843.32,4436.5,4231.45,132.632,613.372,626.722,49.781,0.455,40.7,27.4,53.2,122.64,2.315,8.81,33.0,Line to Line (LL),Medium,1
2022-10-05 09:21:00,Section_18,Clear,10717.21,4535.18,4125.42,110.451,736.304,602.306,49.721,0.407,33.2,65.6,32.6,80.78,1.003,14.3,34.2,Line to Line (LL),Medium,1
2022-10-05 09:22:00,Section_19,Rain,10999.81,11069.3,11534.48,106.682,96.283,98.126,49.917,0.896,8.2,28.6,23.1,166.76,1.863,2.02,26.8,No Fault,None,0
2022-10-05 09:23:00,Section_18,Clear,1146.91,13334.13,12984.86,808.279,99.65,102.143,49.73,0.505,29.2,28.1,4.0,7.22,3.173,14.49,104.2,Single Line to Ground (LG),Low,1
2022-10-05 09:34:00,Section_5,Rain,10747.77,10978.79,11299.88,105.404,101.383,102.171,50.037,0.959,22.5,49.5,23.9,364.35,0.47,0.94,31.5,No Fault,None,0
2022-10-05 09:39:00,Section_5,Clear,11109.72,10997.11,10796.89,100.654,101.711,106.571,49.936,0.869,42.8,51.3,19.5,119.92,4.518,1.33,73.1,No Fault,None,0
2022-10-05 09:56:00,Section_11,Storm,11160.35,11079.87,10937.93,98.58,101.929,93.636,50.052,0.879,34.7,23.5,61.3,190.56,0.574,2.66,98.1,No Fault,None,0
2022-10-05 09:57:00,Section_15,Rain,10794.96,11109.35,10992.98,104.178,107.872,101.636,50.183,0.952,13.5,42.5,55.9,469.23,3.811,2.22,21.2,No Fault,None,0
2022-10-05 10:07:00,Section_5,Clear,10950.62,10918.39,10909.21,96.597,99.133,99.886,50.192,0.871,23.0,23.2,1.2,203.94,1.661,0.61,31.5,No Fault,None,0
2022-10-05 10:16:00,Section_19,Storm,10834.8,10909.57,11139.6,95.753,100.13,106.642,49.873,0.921,30.9,58.8,33.8,160.52,1.266,2.07,85.0,No Fault,None,0
2022-10-05 10:33:00,Section_2,Storm,10548.33,10741.42,11005.43,106.668,107.956,107.829,50.053,0.931,31.3,72.4,20.3,182.04,4.978,2.94,109.1,No Fault,None,0
2022-10-05 10:50:00,Section_13,Rain,963.51,12929.7,12959.86,812.244,89.187,102.871,50.022,0.461,10.9,94.0,58.0,2.3,1.437,19.14,50.9,Single Line to Ground (LG),Low,1
2022-10-05 10:54:00,Section_14,Storm,11095.24,4813.72,4367.89,98.68,567.817,556.452,49.613,0.493,44.5,33.5,38.5,113.34,0.852,10.69,70.2,Line to Line (LL),Medium,1
2022-10-05 10:54:00,Section_6,Rain,904.36,12887.51,12869.15,841.713,104.058,102.219,49.687,0.334,35.2,76.3,52.3,6.48,3.845,10.24,35.5,Single Line to Ground (LG),Low,1
2022-10-05 10:57:00,Section_3,Rain,1056.91,12863.5,12686.11,839.372,103.709,93.767,49.605,0.352,4.8,93.5,76.9,9.32,3.879,10.19,81.6,Single Line to Ground (LG),Low,1
2022-10-05 11:25:00,Section_1,Clear,12687.59,1188.75,943.31,56.979,787.836,777.043,49.614,0.523,44.7,58.8,36.3,2.04,4.487,13.74,109.4,Double Line to Ground (LLG),High,1
2022-10-05 11:41:00,Section_19,Rain,13059.26,1191.89,986.16,94.313,630.755,748.217,49.034,0.517,36.4,44.2,65.7,4.97,4.287,14.16,100.9,Double Line to Ground (LLG),High,1
2022-10-05 11:51:00,Section_9,Fog,13749.51,1128.58,1006.04,81.06,809.747,717.662,49.408,0.319,1.0,35.2,38.1,0.94,1.259,14.56,60.8,Double Line to Ground (LLG),High,1
2022-10-05 12:01:00,Section_12,Fog,11183.97,10915.21,10868.59,98.061,94.353,106.002,49.981,0.909,33.7,75.0,67.1,147.94,4.105,1.25,89.9,No Fault,None,0
2022-10-05 12:09:00,Section_2,Fog,11308.09,10973.94,11246.89,96.094,103.246,90.364,50.096,0.86,3.0,46.3,2.1,470.42,2.816,1.3,59.8,No Fault,None,0
2022-10-05 12:09:00,Section_13,Wind,10911.24,10982.79,10981.59,105.483,106.409,98.014,50.07,0.909,7.1,71.1,45.2,222.66,4.008,2.64,63.4,No Fault,None,0
2022-10-05 12:46:00,Section_18,Storm,11234.05,11357.49,10323.16,98.489,101.853,105.787,49.999,0.887,44.4,26.0,12.1,439.65,0.949,0.75,32.7,No Fault,None,0
2022-10-05 12:47:00,Section_12,Clear,11083.37,11103.06,10958.29,103.212,96.632,99.24,49.874,0.966,19.4,82.1,37.8,345.86,4.221,1.12,29.1,No Fault,None,0
2022-10-05 12:47:00,Section_10,Rain,10816.54,11218.26,10937.78,101.735,94.732,102.206,50.003,0.873,7.7,74.7,27.9,454.2,4.757,0.93,43.4,No Fault,None,0
2022-10-05 12:48:00,Section_11,Snow,14639.8,13606.71,14289.74,0.404,2.759,2.368,50.448,0.06,35.8,47.2,23.1,7109.34,2.164,20.21,93.2,Open Circuit,Low,1
2022-10-05 13:09:00,Section_20,Clear,10999.99,11059.13,10650.21,96.47,91.333,102.279,50.037,0.89,43.4,80.1,19.0,333.43,3.578,1.51,99.9,No Fault,None,0
2022-10-05 13:10:00,Section_16,Clear,11284.71,10724.39,10752.11,101.341,101.623,105.08,50.045,0.976,43.5,82.3,11.9,189.25,2.651,2.32,60.3,No Fault,None,0
2022-10-05 13:14:00,Section_2,Wind,10670.37,11277.73,10733.99,98.0,93.985,98.797,50.075,0.969,-4.8,85.1,55.1,205.95,1.161,2.95,94.3,No Fault,None,0
2022-10-05 13:17:00,Section_2,Clear,928.34,12970.12,12279.03,780.254,103.762,102.557,49.452,0.571,36.1,60.0,52.0,8.35,1.147,17.65,32.7,Single Line to Ground (LG),Low,1
2022-10-05 13:25:00,Section_12,Rain,10903.82,11225.72,11091.22,95.004,106.901,91.804,50.041,0.903,25.9,94.8,78.4,301.32,1.455,2.73,74.5,No Fault,None,0
2022-10-05 13:47:00,Section_3,Storm,10778.36,10836.78,10881.64,108.948,107.572,92.349,49.994,0.895,44.7,37.0,54.3,106.37,3.239,2.59,42.3,No Fault,None,0
2022-10-05 13:54:00,Section_12,Storm,14130.46,14543.75,14526.67,0.436,0.155,0.309,50.585,0.048,30.1,39.9,75.1,1285.73,1.002,26.35,60.0,Open Circuit,Low,1
2022-10-05 14:04:00,Section_5,Clear,10803.0,4746.4,4392.68,99.924,655.084,658.977,49.823,0.562,37.7,48.9,34.7,88.54,3.086,10.07,57.9,Line to Line (LL),Medium,1
2022-10-05 14:06:00,Section_5,Rain,1108.23,12387.43,12538.36,773.581,96.527,94.32,49.522,0.537,15.7,31.5,22.7,6.1,4.799,12.11,71.6,Single Line to Ground (LG),Low,1
2022-10-05 14:11:00,Section_4,Wind,461.79,570.22,676.46,1013.371,1004.222,970.611,48.581,0.274,18.7,42.3,60.5,1.19,3.528,33.87,25.3,Three Phase Fault (LLL),Critical,1
2022-10-05 14:24:00,Section_16,Rain,11165.63,11108.43,10939.71,99.985,98.05,104.349,49.903,0.897,28.0,63.9,70.4,385.04,4.487,2.91,105.8,No Fault,None,0
2022-10-05 14:28:00,Section_4,Clear,1128.5,12827.19,12533.14,754.587,114.846,105.067,49.803,0.436,12.8,60.8,33.2,6.13,1.494,11.94,25.2,Single Line to Ground (LG),Low,1
2022-10-05 14:29:00,Section_3,Fog,10731.46,11031.34,10961.32,100.763,92.673,100.193,49.906,0.961,15.3,25.8,61.2,222.34,4.828,2.46,69.6,No Fault,None,0
2022-10-05 14:35:00,Section_1,Storm,989.9,12189.4,12704.12,689.333,95.855,97.061,50.067,0.381,18.4,62.4,28.7,9.7,2.028,18.92,69.0,Single Line to Ground (LG),Low,1
2022-10-05 14:48:00,Section_20,Storm,10825.44,10986.24,10959.14,108.016,92.935,106.999,49.964,0.97,35.6,40.7,39.1,222.19,0.691,0.61,82.3,No Fault,None,0
2022-10-05 15:00:00,Section_13,Rain,11184.97,11050.47,11298.77,101.412,95.08,102.126,50.103,0.876,34.7,68.0,60.6,143.09,3.845,2.88,91.5,No Fault,None,0
2022-10-05 15:03:00,Section_7,Clear,11177.32,11081.29,11146.86,92.161,98.759,103.61,50.059,0.951,-0.2,53.9,10.1,479.37,1.031,0.7,38.3,No Fault,None,0
2022-10-05 15:08:00,Section_14,Clear,11277.18,11083.43,10741.94,95.686,97.232,90.905,49.856,0.876,1.8,93.4,5.2,113.76,0.845,1.0,98.8,No Fault,None,0
2022-10-05 15:18:00,Section_19,Clear,10691.72,10852.24,10961.12,104.104,95.752,99.031,49.932,0.917,19.9,63.1,23.6,374.42,1.009,1.64,65.1,No Fault,None,0
2022-10-05 15:28:00,Section_6,Clear,10770.04,10962.76,11340.49,96.122,94.367,99.235,50.095,0.905,34.1,82.6,59.1,470.06,1.059,2.25,41.0,No Fault,None,0
2022-10-05 15:32:00,Section_13,Clear,1079.85,12096.7,12791.84,886.448,100.404,81.536,49.509,0.525,3.2,21.1,30.2,3.5,2.553,16.69,40.1,Single Line to Ground (LG),Low,1
2022-10-05 15:32:00,Section_5,Rain,11074.46,11139.06,11178.21,106.011,94.981,106.873,50.004,0.965,14.8,45.3,17.0,410.25,4.505,2.41,100.0,No Fault,None,0
2022-10-05 16:01:00,Section_13,Rain,11067.48,10642.53,11432.97,100.513,104.964,101.963,50.056,0.923,40.9,66.7,14.0,145.08,0.739,0.64,46.6,No Fault,None,0
2022-10-05 16:08:00,Section_7,Clear,1008.86,12819.54,12337.71,821.404,97.524,89.688,49.938,0.429,25.4,41.6,21.4,1.03,1.907,19.7,30.4,Single Line to Ground (LG),Low,1
2022-10-05 16:10:00,Section_19,Storm,1014.17,12980.56,12654.18,851.875,102.095,94.3,49.363,0.375,12.4,62.5,69.7,8.91,4.319,12.73,47.3,Single Line to Ground (LG),Low,1
2022-10-05 16:10:00,Section_4,Storm,10976.18,11025.05,10932.15,95.472,91.709,96.343,49.747,0.948,41.1,72.4,46.4,484.37,0.711,2.64,45.0,No Fault,None,0
2022-10-05 16:16:00,Section_12,Clear,10878.75,10985.49,10755.56,103.074,89.639,103.889,50.197,0.858,-1.0,94.6,10.2,445.8,2.207,1.4,66.8,No Fault,None,0
2022-10-05 16:19:00,Section_20,Clear,10840.12,4403.07,4455.05,121.093,631.769,584.514,49.952,0.544,43.3,38.2,66.9,178.68,4.195,9.9,60.0,Line to Line (LL),Medium,1
2022-10-05 16:22:00,Section_16,Clear,10841.63,10771.28,11061.64,98.407,100.93,95.007,50.102,0.898,33.1,84.1,79.5,473.14,2.936,1.38,71.2,No Fault,None,0
2022-10-05 16:40:00,Section_8,Clear,10974.2,10902.3,10911.98,101.241,107.232,100.347,50.113,0.902,38.0,31.7,40.8,112.1,2.739,2.41,93.4,No Fault,None,0
2022-10-05 16:49:00,Section_7,Rain,10916.95,10976.0,10848.29,113.287,98.266,95.16,49.955,0.901,1.3,61.2,6.9,119.16,2.654,2.94,70.5,No Fault,None,0
2022-10-05 16:58:00,Section_10,Rain,612.73,594.49,577.55,1024.337,1025.137,1115.951,48.791,0.319,0.4,71.7,17.4,1.35,1.979,23.27,42.9,Three Phase Fault (LLL),Critical,1
2022-10-05 17:15:00,Section_17,Clear,10786.59,10857.71,11220.19,95.644,100.636,103.575,49.971,0.935,19.1,77.2,59.5,418.97,3.308,2.6,72.3,No Fault,None,0
2022-10-05 17:17:00,Section_14,Clear,10999.67,11067.42,10797.99,96.785,98.87,99.641,50.046,0.945,38.0,66.4,57.2,434.81,1.756,2.32,63.0,No Fault,None,0
2022-10-05 17:18:00,Section_8,Clear,13919.16,1198.66,1072.68,91.297,759.228,728.084,49.359,0.475,4.0,64.5,70.7,4.47,1.927,23.2,66.3,Double Line to Ground (LLG),High,1
2022-10-05 17:41:00,Section_19,Clear,10738.0,11070.01,10661.19,108.836,106.896,94.383,49.861,0.964,1.7,91.5,77.3,420.42,2.26,0.7,93.6,No Fault,None,0
2022-10-05 17:44:00,Section_12,Clear,11009.51,11415.32,11230.12,97.736,98.753,102.235,49.999,0.867,16.2,44.8,14.0,226.38,2.03,1.86,97.9,No Fault,None,0
2022-10-05 17:47:00,Section_10,Rain,10962.01,10662.13,11162.3,105.67,96.041,97.264,50.005,0.915,21.9,64.2,72.7,243.64,4.449,2.67,23.0,No Fault,None,0
2022-10-05 17:48:00,Section_11,Rain,14075.44,14372.43,15068.17,1.066,2.142,2.081,49.899,0.064,38.1,51.5,44.1,2991.52,0.841,26.01,97.2,Open Circuit,Low,1
2022-10-05 17:48:00,Section_5,Clear,11201.04,4225.8,4067.56,85.788,545.331,602.781,49.835,0.501,8.7,50.9,44.5,61.67,4.878,13.4,20.0,Line to Line (LL),Medium,1
2022-10-05 17:57:00,Section_10,Clear,1027.97,12564.89,12881.93,712.99,105.99,100.977,50.234,0.453,30.4,83.7,20.2,1.4,2.788,16.58,68.3,Single Line to Ground (LG),Low,1
2022-10-05 18:01:00,Section_12,Clear,11164.79,10947.4,11518.76,99.45,103.375,98.347,49.914,0.975,20.3,83.2,11.5,224.37,2.364,0.51,88.8,No Fault,None,0
2022-10-05 18:13:00,Section_2,Clear,10615.2,10816.63,10954.25,111.417,98.965,105.016,49.968,0.881,37.1,77.7,25.0,238.4,1.193,0.69,44.8,No Fault,None,0
2022-10-05 18:14:00,Section_16,Snow,10935.48,11036.87,11353.48,100.107,101.736,89.532,49.83,0.882,42.3,27.0,66.4,202.73,3.571,2.21,57.4,No Fault,None,0
2022-10-05 18:25:00,Section_13,Rain,11207.45,11110.52,11255.79,107.653,104.629,103.486,49.893,0.923,28.1,90.9,72.1,107.35,3.451,2.49,106.4,No Fault,None,0
2022-10-05 18:27:00,Section_11,Clear,971.8,12645.63,12444.68,875.106,103.692,101.738,49.824,0.412,-3.1,29.0,38.7,4.77,1.405,10.72,37.0,Single Line to Ground (LG),Low,1
2022-10-05 18:28:00,Section_9,Rain,1149.03,12330.14,12386.82,780.545,99.556,104.425,49.306,0.345,37.7,21.6,57.2,5.03,2.015,12.69,76.7,Single Line to Ground (LG),Low,1
2022-10-05 18:33:00,Section_13,Rain,12780.89,1218.83,1108.62,87.958,710.735,689.891,49.566,0.318,32.5,81.2,35.3,1.86,3.773,18.39,60.5,Double Line to Ground (LLG),High,1
2022-10-05 18:44:00,Section_13,Rain,11138.46,11023.19,10817.51,93.103,103.809,92.991,49.906,0.952,-1.6,60.5,57.8,233.68,4.922,0.64,76.5,No Fault,None,0
2022-10-05 18:53:00,Section_15,Clear,1014.09,13115.08,12600.55,833.783,117.581,91.605,49.709,0.389,1.6,49.1,14.1,7.2,3.519,9.38,88.5,Single Line to Ground (LG),Low,1
2022-10-05 18:55:00,Section_16,Clear,10731.07,4399.92,4751.08,92.021,638.687,614.585,49.565,0.414,5.0,32.2,36.1,78.65,2.197,11.52,78.6,Line to Line (LL),Medium,1
2022-10-05 18:56:00,Section_12,Clear,10669.11,10673.12,10935.96,99.657,104.788,98.297,49.935,0.918,27.2,24.8,26.1,134.52,3.529,0.88,54.0,No Fault,None,0
2022-10-05 18:56:00,Section_20,Storm,13326.91,1055.37,1210.39,74.319,699.259,619.083,49.851,0.408,17.1,48.4,31.2,4.72,4.758,23.06,51.1,Double Line to Ground (LLG),High,1
2022-10-05 18:59:00,Section_16,Clear,11092.46,11067.65,11057.28,111.273,107.411,99.411,50.01,0.954,3.9,81.1,54.0,480.26,3.527,1.69,98.6,No Fault,None,0
2022-10-05 19:01:00,Section_18,Snow,10925.43,4517.78,4624.68,98.426,608.311,589.763,49.42,0.461,43.4,65.6,34.6,99.75,3.892,7.59,88.9,Line to Line (LL),Medium,1
2022-10-05 19:13:00,Section_12,Clear,473.69,661.69,472.75,1274.312,958.456,1001.061,48.506,0.279,44.7,48.1,53.0,0.4,2.402,31.83,73.4,Three Phase Fault (LLL),Critical,1
2022-10-05 19:13:00,Section_3,Fog,10754.64,10810.03,10966.63,97.684,105.729,105.373,49.977,0.894,2.3,20.0,58.0,169.11,2.41,0.97,58.9,No Fault,None,0
2022-10-05 19:28:00,Section_2,Clear,10986.99,11230.15,10842.26,107.647,90.031,105.992,50.057,0.906,39.1,28.8,14.8,158.54,3.332,2.44,69.7,No Fault,None,0
2022-10-05 19:33:00,Section_4,Storm,11196.11,10710.66,11170.18,110.156,98.519,104.172,49.96,0.875,28.0,87.7,67.1,338.87,3.228,2.71,41.7,No Fault,None,0
2022-10-05 19:36:00,Section_11,Storm,946.81,12198.38,12711.28,736.354,111.116,102.634,49.663,0.481,39.2,94.9,77.1,9.51,4.893,13.82,68.1,Single Line to Ground (LG),Low,1
2022-10-05 19:58:00,Section_3,Wind,1181.74,12531.88,12378.87,724.216,98.239,113.214,49.785,0.562,38.4,55.5,76.3,5.52,2.274,16.04,75.4,Single Line to Ground (LG),Low,1
2022-10-05 20:00:00,Section_13,Clear,10899.14,10672.87,11423.41,104.848,99.7,100.805,49.848,0.936,13.4,69.2,47.2,264.2,2.96,1.18,30.8,No Fault,None,0
2022-10-05 20:18:00,Section_18,Rain,10876.28,4648.38,4731.42,94.901,560.807,614.377,50.006,0.514,25.0,48.8,54.2,197.36,1.528,6.52,51.9,Line to Line (LL),Medium,1
2022-10-05 20:19:00,Section_4,Rain,11267.61,4497.03,4494.73,107.257,584.774,535.757,49.521,0.446,22.5,72.8,7.0,123.31,0.15,10.69,37.8,Line to Line (LL),Medium,1
2022-10-05 20:19:00,Section_20,Rain,12898.42,1186.45,1192.59,82.552,712.091,687.513,48.967,0.385,-0.4,88.9,71.0,2.63,0.151,21.92,20.8,Double Line to Ground (LLG),High,1
2022-10-05 20:25:00,Section_4,Rain,10970.28,10854.39,10931.81,103.133,102.291,98.975,49.852,0.919,24.5,42.8,16.4,148.31,2.301,0.64,56.6,No Fault,None,0
2022-10-05 20:32:00,Section_10,Storm,10726.76,11017.0,11094.18,96.704,100.825,95.053,49.995,0.973,15.9,39.4,48.9,345.54,4.626,0.9,54.5,No Fault,None,0
2022-10-05 20:32:00,Section_10,Clear,12727.1,1182.62,1422.91,71.653,625.172,708.492,49.459,0.275,1.2,60.5,49.5,2.06,4.411,20.1,75.9,Double Line to Ground (LLG),High,1
2022-10-05 20:38:00,Section_19,Clear,11222.92,11265.51,10960.44,102.324,102.05,99.598,50.131,0.855,-0.3,42.4,8.2,353.1,0.972,0.63,86.1,No Fault,None,0
2022-10-05 20:46:00,Section_4,Wind,1127.86,12474.88,12467.59,727.437,90.607,101.094,50.119,0.489,-4.0,53.9,39.4,3.07,4.211,15.37,82.0,Single Line to Ground (LG),Low,1
2022-10-05 21:01:00,Section_12,Storm,1313.89,13465.62,12810.89,787.312,96.501,94.855,49.872,0.495,14.9,22.3,66.8,3.28,0.217,16.22,30.3,Single Line to Ground (LG),Low,1
2022-10-05 21:14:00,Section_14,Clear,11005.41,11056.66,11226.06,102.58,109.902,95.409,50.011,0.897,34.2,57.7,45.4,238.61,1.701,1.28,75.4,No Fault,None,0
2022-10-05 21:16:00,Section_14,Clear,10833.79,10863.6,11046.63,101.791,93.741,100.812,49.974,0.886,8.0,48.8,26.1,267.98,4.536,1.61,47.3,No Fault,None,0
2022-10-05 21:33:00,Section_5,Storm,11192.19,11285.49,11174.24,101.859,102.295,100.59,50.096,0.887,27.4,41.5,2.6,444.23,2.867,1.5,87.9,No Fault,None,0
2022-10-05 21:49:00,Section_4,Clear,10750.68,10975.12,11196.31,98.411,99.529,104.105,50.08,0.968,26.1,82.0,34.9,128.07,4.065,1.88,80.5,No Fault,None,0
2022-10-05 22:09:00,Section_13,Clear,10929.0,10862.42,11338.27,104.034,95.985,91.069,49.955,0.855,28.1,64.8,63.9,387.06,1.209,1.82,54.1,No Fault,None,0
2022-10-05 22:23:00,Section_9,Clear,11461.53,4536.44,4552.34,78.603,575.016,648.799,49.48,0.481,10.7,46.8,29.5,72.27,4.564,14.92,108.4,Line to Line (LL),Medium,1
2022-10-05 22:44:00,Section_3,Storm,11297.52,11228.52,10742.03,100.933,108.042,100.055,49.922,0.924,37.0,88.4,38.7,353.77,4.834,1.73,43.5,No Fault,None,0
2022-10-05 23:02:00,Section_19,Clear,11308.95,11041.2,10837.11,105.923,94.069,96.328,49.901,0.876,38.8,21.9,56.7,231.29,4.296,2.36,40.0,No Fault,None,0
2022-10-05 23:36:00,Section_15,Fog,11042.61,11175.75,10794.51,96.277,103.144,92.594,50.035,0.916,17.7,75.5,76.8,498.0,2.148,2.15,55.1,No Fault,None,0
2022-10-05 23:45:00,Section_4,Clear,10933.47,11093.32,11387.79,95.6,102.46,89.336,49.936,0.921,43.7,63.6,21.4,102.87,2.729,2.84,96.5,No Fault,None,0
2022-10-05 23:54:00,Section_14,Rain,10968.1,11238.56,11337.57,107.812,101.007,102.598,49.91,0.976,-0.3,23.8,7.5,170.39,0.479,2.68,81.2,No Fault,None,0
2022-10-06 00:07:00,Section_12,Clear,11278.03,10799.6,11274.33,96.927,101.138,97.027,49.964,0.95,33.9,83.2,14.3,241.58,1.129,0.69,23.9,No Fault,None,0
2022-10-06 00:16:00,Section_7,Fog,10833.43,11020.26,11398.08,90.741,99.904,96.528,50.113,0.935,44.7,42.0,70.8,332.2,0.816,1.91,49.5,No Fault,None,0
2022-10-06 00:17:00,Section_5,Rain,11126.79,10984.71,10682.59,95.546,97.963,100.219,49.954,0.867,38.0,40.1,14.3,169.22,1.324,1.31,78.8,No Fault,None,0
2022-10-06 00:27:00,Section_7,Clear,10827.29,10930.84,10873.12,102.689,103.731,95.596,50.023,0.914,36.8,67.1,45.7,319.97,4.732,1.49,65.5,No Fault,None,0
2022-10-06 00:36:00,Section_11,Clear,10968.91,4352.26,4268.79,93.881,605.846,704.571,49.677,0.42,20.1,36.4,20.7,84.38,2.691,10.11,101.4,Line to Line (LL),Medium,1
2022-10-06 00:45:00,Section_8,Clear,10782.55,10756.44,10765.61,93.579,96.102,94.004,49.851,0.932,37.3,43.3,0.8,358.32,3.377,2.45,73.4,No Fault,None,0
2022-10-06 00:52:00,Section_11,Clear,11140.64,11050.52,11013.49,103.425,100.65,101.936,49.981,0.89,43.9,73.7,42.5,323.06,2.971,2.99,68.5,No Fault,None,0
2022-10-06 00:57:00,Section_6,Rain,536.88,518.13,494.53,951.292,1059.763,1096.289,46.795,0.299,16.6,94.8,73.4,0.72,4.573,22.71,29.0,Three Phase Fault (LLL),Critical,1
2022-10-06 01:03:00,Section_7,Clear,1102.27,12545.09,12551.84,832.657,99.464,110.645,50.724,0.306,12.3,21.7,3.7,1.02,1.902,11.97,55.9,Single Line to Ground (LG),Low,1
2022-10-06 01:27:00,Section_5,Clear,11239.27,11234.16,10859.85,97.779,98.849,98.338,49.941,0.937,3.4,43.5,48.4,387.71,3.216,1.23,74.8,No Fault,None,0
2022-10-06 01:42:00,Section_3,Storm,10718.48,10792.53,10929.5,98.824,101.058,101.77,49.934,0.929,24.0,59.2,59.5,424.67,3.824,1.31,79.2,No Fault,None,0
2022-10-06 01:49:00,Section_18,Clear,1091.81,12346.34,12554.18,790.874,107.01,78.673,50.338,0.338,0.8,32.6,69.1,9.67,3.404,9.16,106.6,Single Line to Ground (LG),Low,1
2022-10-06 02:08:00,Section_1,Wind,11144.24,10934.84,10951.79,101.585,100.97,97.174,49.96,0.917,21.2,31.1,52.8,467.66,4.158,1.77,30.5,No Fault,None,0
2022-10-06 02:24:00,Section_16,Rain,11054.49,10824.96,10977.84,101.548,110.889,102.644,49.956,0.902,38.0,53.5,21.2,278.46,1.371,2.78,32.6,No Fault,None,0
2022-10-06 02:56:00,Section_2,Rain,11118.85,11344.77,10839.84,108.719,90.693,93.146,49.925,0.868,9.0,48.0,50.1,244.75,3.205,2.65,37.9,No Fault,None,0
2022-10-06 03:04:00,Section_2,Clear,580.32,584.58,557.86,1165.539,1050.688,1059.289,49.622,0.101,27.3,44.8,9.6,1.31,2.459,22.98,44.1,Three Phase Fault (LLL),Critical,1
